InventoryID,Item,Store,Brand,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,PayAmount
ITEM_0002_4,ITEM_0002,4,4,9,VENDOR_009,6694,2025-04-24,2025-04-25,2025-04-25,2025-05-04,89.0,19,1698.0
ITEM_0002_9,ITEM_0002,9,4,9,VENDOR_009,8581,2025-04-26,2025-04-30,2025-04-30,2025-05-15,89.0,38,3396.0
ITEM_0003_6,ITEM_0003,6,6,3,VENDOR_003,4787,2025-04-24,2025-04-25,2025-04-26,2025-05-09,84.0,11,924.0
ITEM_0006_5,ITEM_0006,5,7,10,VENDOR_010,1247,2025-04-24,2025-04-29,2025-04-25,2025-05-13,68.0,79,5406.0
ITEM_0006_9,ITEM_0006,9,7,10,VENDOR_010,7805,2025-04-24,2025-04-29,2025-04-27,2025-05-07,68.0,53,3627.0
ITEM_0012_3,ITEM_0012,3,10,2,VENDOR_002,3981,2025-04-24,2025-04-27,2025-04-25,2025-05-11,83.0,58,4805.0
ITEM_0012_7,ITEM_0012,7,10,5,VENDOR_005,1636,2025-04-24,2025-04-27,2025-04-28,2025-05-12,83.0,44,3645.0
ITEM_0012_10,ITEM_0012,10,10,2,VENDOR_002,8365,2025-04-24,2025-05-01,2025-04-26,2025-05-11,83.0,88,7290.0
ITEM_0014_3,ITEM_0014,3,6,6,VENDOR_006,3150,2025-04-24,2025-04-27,2025-04-25,2025-05-08,25.0,23,578.0
ITEM_0017_8,ITEM_0017,8,4,8,VENDOR_008,2147,2025-04-24,2025-04-30,2025-04-25,2025-05-13,83.0,34,2818.0
ITEM_0018_4,ITEM_0018,4,6,3,VENDOR_003,1689,2025-04-25,2025-04-27,2025-04-28,2025-05-14,29.0,10,295.0
ITEM_0019_7,ITEM_0019,7,3,5,VENDOR_005,3242,2025-04-28,2025-04-30,2025-04-29,2025-05-14,75.0,33,2459.0
ITEM_0021_4,ITEM_0021,4,2,9,VENDOR_009,9030,2025-04-24,2025-04-26,2025-04-28,2025-05-05,85.0,23,1951.0
ITEM_0021_5,ITEM_0021,5,2,10,VENDOR_010,8334,2025-04-24,2025-05-01,2025-04-28,2025-05-11,85.0,69,5854.0
ITEM_0022_3,ITEM_0022,3,7,1,VENDOR_001,2589,2025-04-24,2025-04-25,2025-04-28,2025-05-10,34.0,16,546.0
ITEM_0022_10,ITEM_0022,10,7,7,VENDOR_007,3030,2025-04-24,2025-04-28,2025-04-27,2025-05-12,34.0,33,1126.0
ITEM_0025_1,ITEM_0025,1,1,6,VENDOR_006,9171,2025-04-24,2025-04-29,2025-04-26,2025-05-10,41.0,21,858.0
ITEM_0026_6,ITEM_0026,6,6,3,VENDOR_003,8167,2025-04-25,2025-04-27,2025-04-28,2025-05-08,19.0,29,559.0
ITEM_0027_4,ITEM_0027,4,8,9,VENDOR_009,1615,2025-04-24,2025-04-26,2025-04-26,2025-05-07,91.0,12,1088.0
ITEM_0029_6,ITEM_0029,6,7,1,VENDOR_001,9861,2025-04-24,2025-04-30,2025-04-26,2025-05-07,65.0,68,4432.0
ITEM_0029_10,ITEM_0029,10,7,7,VENDOR_007,1504,2025-04-25,2025-04-28,2025-04-28,2025-05-12,65.0,54,3520.0
ITEM_0031_9,ITEM_0031,9,9,9,VENDOR_009,3705,2025-04-28,2025-05-01,2025-05-02,2025-05-08,96.0,53,5086.0
ITEM_0032_3,ITEM_0032,3,1,2,VENDOR_002,8037,2025-04-24,2025-04-27,2025-04-27,2025-05-04,21.0,52,1106.0
ITEM_0033_6,ITEM_0033,6,6,3,VENDOR_003,9243,2025-04-24,2025-04-26,2025-04-25,2025-05-04,30.0,10,299.0
ITEM_0034_7,ITEM_0034,7,10,5,VENDOR_005,4740,2025-04-24,2025-04-26,2025-04-27,2025-05-05,74.0,25,1861.0
ITEM_0035_3,ITEM_0035,3,9,2,VENDOR_002,2805,2025-04-27,2025-04-30,2025-04-29,2025-05-10,32.0,26,842.0
ITEM_0035_4,ITEM_0035,4,9,9,VENDOR_009,3101,2025-04-27,2025-04-29,2025-04-30,2025-05-16,32.0,13,421.0
ITEM_0037_6,ITEM_0037,6,1,1,VENDOR_001,3904,2025-04-24,2025-04-28,2025-04-26,2025-05-05,35.0,26,902.0
ITEM_0039_1,ITEM_0039,1,4,8,VENDOR_008,2297,2025-04-24,2025-05-06,2025-04-26,2025-05-05,27.0,60,1626.0
ITEM_0039_2,ITEM_0039,2,4,8,VENDOR_008,2868,2025-04-24,2025-04-29,2025-04-27,2025-05-06,27.0,43,1165.0
ITEM_0041_9,ITEM_0041,9,9,9,VENDOR_009,6097,2025-04-24,2025-04-27,2025-04-28,2025-05-11,54.0,26,1416.0
ITEM_0044_3,ITEM_0044,3,1,6,VENDOR_006,1731,2025-04-24,2025-05-12,2025-04-26,2025-05-05,82.0,34,2803.0
ITEM_0047_4,ITEM_0047,4,10,2,VENDOR_002,1087,2025-04-25,2025-04-27,2025-04-27,2025-05-14,19.0,22,422.0
ITEM_0049_3,ITEM_0049,3,9,2,VENDOR_002,3928,2025-04-24,2025-04-28,2025-04-27,2025-05-13,73.0,47,3411.0
ITEM_0049_4,ITEM_0049,4,9,9,VENDOR_009,1384,2025-04-25,2025-04-27,2025-04-27,2025-05-07,73.0,23,1669.0
ITEM_0050_7,ITEM_0050,7,3,5,VENDOR_005,5098,2025-04-24,2025-04-27,2025-04-28,2025-05-07,48.0,43,2075.0
ITEM_0003_3,ITEM_0003,3,6,6,VENDOR_006,9322,2025-04-25,2025-04-26,2025-04-26,2025-05-10,84.0,28,2351.0
ITEM_0004_2,ITEM_0004,2,6,8,VENDOR_008,8268,2025-04-25,2025-04-30,2025-04-29,2025-05-11,46.0,31,1434.0
ITEM_0004_6,ITEM_0004,6,6,3,VENDOR_003,3641,2025-04-25,2025-04-26,2025-04-26,2025-05-12,46.0,12,555.0
ITEM_0005_1,ITEM_0005,1,5,10,VENDOR_010,7331,2025-04-25,2025-04-30,2025-04-26,2025-05-09,75.0,87,6515.0
ITEM_0006_3,ITEM_0006,3,7,7,VENDOR_007,6769,2025-04-25,2025-04-26,2025-04-28,2025-05-14,68.0,26,1779.0
ITEM_0007_10,ITEM_0007,10,7,7,VENDOR_007,9056,2025-04-25,2025-04-29,2025-04-29,2025-05-14,60.0,36,2155.0
ITEM_0008_4,ITEM_0008,4,8,9,VENDOR_009,5871,2025-04-27,2025-04-28,2025-05-01,2025-05-13,80.0,18,1448.0
ITEM_0009_9,ITEM_0009,9,7,10,VENDOR_010,9644,2025-04-27,2025-05-01,2025-04-29,2025-05-08,61.0,25,1517.0
ITEM_0010_3,ITEM_0010,3,7,7,VENDOR_007,1463,2025-04-25,2025-04-26,2025-04-29,2025-05-10,57.0,25,1430.0
ITEM_0011_3,ITEM_0011,3,1,2,VENDOR_002,3165,2025-05-02,2025-05-05,2025-05-06,2025-05-17,30.0,22,656.0
ITEM_0011_10,ITEM_0011,10,1,4,VENDOR_004,8093,2025-04-25,2025-05-01,2025-04-28,2025-05-05,30.0,40,1193.0
ITEM_0012_4,ITEM_0012,4,10,3,VENDOR_003,4941,2025-04-25,2025-04-27,2025-04-29,2025-05-06,83.0,29,2402.0
ITEM_0014_4,ITEM_0014,4,6,3,VENDOR_003,3776,2025-04-27,2025-04-29,2025-04-28,2025-05-13,25.0,9,226.0
ITEM_0017_2,ITEM_0017,2,4,8,VENDOR_008,1806,2025-04-30,2025-05-06,2025-05-04,2025-05-13,83.0,24,1989.0
ITEM_0017_4,ITEM_0017,4,4,9,VENDOR_009,4859,2025-04-28,2025-04-29,2025-04-30,2025-05-15,83.0,9,746.0
ITEM_0017_7,ITEM_0017,7,4,5,VENDOR_005,6155,2025-04-27,2025-04-29,2025-04-30,2025-05-09,83.0,14,1160.0
ITEM_0017_10,ITEM_0017,10,4,5,VENDOR_005,7013,2025-04-28,2025-04-30,2025-05-01,2025-05-12,83.0,9,746.0
ITEM_0018_1,ITEM_0018,1,6,8,VENDOR_008,5754,2025-04-25,2025-04-26,2025-04-28,2025-05-13,29.0,36,1062.0
ITEM_0018_8,ITEM_0018,8,6,8,VENDOR_008,5984,2025-05-03,2025-05-08,2025-05-06,2025-05-18,29.0,36,1062.0
ITEM_0019_1,ITEM_0019,1,3,6,VENDOR_006,1776,2025-05-01,2025-05-03,2025-05-05,2025-05-18,75.0,33,2459.0
ITEM_0019_6,ITEM_0019,6,3,10,VENDOR_010,2882,2025-04-25,2025-04-28,2025-04-27,2025-05-10,75.0,55,4098.0
ITEM_0019_9,ITEM_0019,9,3,10,VENDOR_010,9199,2025-04-27,2025-05-03,2025-04-29,2025-05-15,75.0,44,3278.0
ITEM_0020_3,ITEM_0020,3,7,7,VENDOR_007,7272,2025-04-25,2025-04-27,2025-04-27,2025-05-09,82.0,26,2126.0
ITEM_0024_7,ITEM_0024,7,3,5,VENDOR_005,8758,2025-04-25,2025-04-27,2025-04-29,2025-05-07,48.0,39,1859.0
ITEM_0026_10,ITEM_0026,10,6,7,VENDOR_007,1323,2025-04-25,2025-04-29,2025-04-29,2025-05-06,19.0,59,1138.0
ITEM_0028_7,ITEM_0028,7,3,5,VENDOR_005,9327,2025-04-25,2025-04-27,2025-04-27,2025-05-11,11.0,25,287.0
ITEM_0028_8,ITEM_0028,8,3,5,VENDOR_005,3262,2025-04-25,2025-05-01,2025-04-26,2025-05-07,11.0,59,678.0
ITEM_0029_3,ITEM_0029,3,7,7,VENDOR_007,1857,2025-04-25,2025-04-26,2025-04-28,2025-05-14,65.0,27,1760.0
ITEM_0030_3,ITEM_0030,3,9,2,VENDOR_002,1675,2025-04-25,2025-04-28,2025-04-26,2025-05-13,37.0,49,1820.0
ITEM_0031_3,ITEM_0031,3,9,2,VENDOR_002,2890,2025-04-25,2025-04-29,2025-04-28,2025-05-13,96.0,53,5086.0
ITEM_0037_3,ITEM_0037,3,1,6,VENDOR_006,7234,2025-04-25,2025-05-06,2025-04-27,2025-05-06,35.0,26,902.0
ITEM_0039_4,ITEM_0039,4,4,9,VENDOR_009,7900,2025-04-25,2025-04-27,2025-04-28,2025-05-07,27.0,17,461.0
ITEM_0040_4,ITEM_0040,4,10,3,VENDOR_003,8204,2025-04-25,2025-04-26,2025-04-29,2025-05-10,62.0,24,1495.0
ITEM_0040_7,ITEM_0040,7,10,5,VENDOR_005,9168,2025-04-30,2025-05-03,2025-05-04,2025-05-18,62.0,36,2242.0
ITEM_0042_5,ITEM_0042,5,10,2,VENDOR_002,2572,2025-04-25,2025-05-01,2025-04-28,2025-05-12,19.0,43,813.0
ITEM_0042_7,ITEM_0042,7,10,5,VENDOR_005,3226,2025-04-25,2025-04-27,2025-04-26,2025-05-06,19.0,21,397.0
ITEM_0042_10,ITEM_0042,10,10,2,VENDOR_002,9696,2025-04-28,2025-05-05,2025-05-01,2025-05-13,19.0,43,813.0
ITEM_0045_1,ITEM_0045,1,6,8,VENDOR_008,5306,2025-04-25,2025-04-27,2025-04-28,2025-05-13,20.0,68,1349.0
ITEM_0045_6,ITEM_0045,6,6,3,VENDOR_003,8339,2025-04-25,2025-04-26,2025-04-28,2025-05-07,20.0,19,377.0
ITEM_0045_8,ITEM_0045,8,6,8,VENDOR_008,4737,2025-04-30,2025-05-11,2025-05-04,2025-05-17,20.0,68,1349.0
ITEM_0046_1,ITEM_0046,1,7,10,VENDOR_010,2849,2025-04-25,2025-05-05,2025-04-26,2025-05-14,43.0,53,2275.0
ITEM_0046_6,ITEM_0046,6,7,1,VENDOR_001,2095,2025-04-25,2025-04-30,2025-04-26,2025-05-10,43.0,44,1889.0
ITEM_0047_2,ITEM_0047,2,10,3,VENDOR_003,3860,2025-04-27,2025-04-30,2025-04-29,2025-05-11,19.0,33,633.0
ITEM_0047_6,ITEM_0047,6,10,5,VENDOR_005,4406,2025-04-25,2025-04-29,2025-04-28,2025-05-13,19.0,55,1055.0
ITEM_0049_5,ITEM_0049,5,9,2,VENDOR_002,7811,2025-04-25,2025-04-30,2025-04-29,2025-05-07,73.0,71,5153.0
ITEM_0049_10,ITEM_0049,10,9,2,VENDOR_002,6548,2025-05-02,2025-05-08,2025-05-03,2025-05-20,73.0,71,5153.0
ITEM_0050_1,ITEM_0050,1,3,10,VENDOR_010,5608,2025-04-27,2025-05-03,2025-05-01,2025-05-11,48.0,87,4199.0
ITEM_0050_4,ITEM_0050,4,3,4,VENDOR_004,2861,2025-04-28,2025-05-02,2025-05-02,2025-05-08,48.0,58,2799.0
ITEM_0050_6,ITEM_0050,6,3,10,VENDOR_010,9499,2025-04-25,2025-05-01,2025-04-29,2025-05-12,48.0,73,3523.0
ITEM_0001_1,ITEM_0001,1,1,6,VENDOR_006,4133,2025-04-26,2025-04-27,2025-04-30,2025-05-07,34.0,18,620.0
ITEM_0001_10,ITEM_0001,10,1,4,VENDOR_004,6100,2025-04-26,2025-05-02,2025-04-28,2025-05-09,34.0,42,1446.0
ITEM_0002_4,ITEM_0002,4,4,9,VENDOR_009,9068,2025-04-27,2025-04-28,2025-04-30,2025-05-16,89.0,19,1698.0
ITEM_0002_6,ITEM_0002,6,4,5,VENDOR_005,7073,2025-04-26,2025-04-30,2025-04-29,2025-05-08,89.0,48,4290.0
ITEM_0002_7,ITEM_0002,7,4,5,VENDOR_005,8508,2025-04-26,2025-04-28,2025-04-30,2025-05-14,89.0,28,2502.0
ITEM_0003_4,ITEM_0003,4,6,3,VENDOR_003,5405,2025-04-26,2025-04-28,2025-04-30,2025-05-08,84.0,11,924.0
ITEM_0003_5,ITEM_0003,5,6,8,VENDOR_008,7177,2025-05-03,2025-05-04,2025-05-06,2025-05-21,84.0,34,2855.0
ITEM_0003_6,ITEM_0003,6,6,3,VENDOR_003,5582,2025-04-26,2025-04-28,2025-04-29,2025-05-13,84.0,11,924.0
ITEM_0003_8,ITEM_0003,8,6,8,VENDOR_008,8485,2025-04-26,2025-04-29,2025-04-28,2025-05-13,84.0,39,3275.0
ITEM_0003_10,ITEM_0003,10,6,7,VENDOR_007,4118,2025-04-28,2025-05-01,2025-04-29,2025-05-09,84.0,22,1847.0
ITEM_0004_10,ITEM_0004,10,6,7,VENDOR_007,1896,2025-04-26,2025-04-30,2025-04-28,2025-05-09,46.0,24,1110.0
ITEM_0006_10,ITEM_0006,10,7,7,VENDOR_007,2831,2025-04-26,2025-04-30,2025-04-27,2025-05-15,68.0,53,3627.0
ITEM_0009_3,ITEM_0009,3,7,1,VENDOR_001,6955,2025-04-28,2025-04-29,2025-04-30,2025-05-09,61.0,12,728.0
ITEM_0010_1,ITEM_0010,1,7,10,VENDOR_010,3804,2025-04-26,2025-04-30,2025-04-28,2025-05-11,57.0,77,4403.0
ITEM_0010_6,ITEM_0010,6,7,10,VENDOR_010,5417,2025-04-26,2025-04-30,2025-04-27,2025-05-08,57.0,64,3660.0
ITEM_0010_9,ITEM_0010,9,7,10,VENDOR_010,7813,2025-04-26,2025-04-30,2025-04-28,2025-05-10,57.0,51,2916.0
ITEM_0014_6,ITEM_0014,6,6,3,VENDOR_003,9983,2025-04-28,2025-04-29,2025-05-02,2025-05-08,25.0,9,226.0
ITEM_0015_6,ITEM_0015,6,3,5,VENDOR_005,8067,2025-05-05,2025-05-09,2025-05-08,2025-05-19,96.0,68,6538.0
ITEM_0015_7,ITEM_0015,7,3,5,VENDOR_005,7032,2025-04-28,2025-04-30,2025-04-29,2025-05-17,96.0,40,3846.0
ITEM_0016_4,ITEM_0016,4,2,9,VENDOR_009,6765,2025-04-26,2025-04-28,2025-04-30,2025-05-06,35.0,21,736.0
ITEM_0017_3,ITEM_0017,3,4,7,VENDOR_007,9950,2025-04-26,2025-04-28,2025-04-27,2025-05-14,83.0,9,746.0
ITEM_0017_6,ITEM_0017,6,4,5,VENDOR_005,4989,2025-04-26,2025-05-01,2025-04-27,2025-05-08,83.0,24,1989.0
ITEM_0019_3,ITEM_0019,3,3,6,VENDOR_006,3935,2025-05-08,2025-05-15,2025-05-12,2025-05-27,75.0,55,4098.0
ITEM_0022_3,ITEM_0022,3,7,1,VENDOR_001,6916,2025-04-26,2025-04-28,2025-04-29,2025-05-10,34.0,16,546.0
ITEM_0022_9,ITEM_0022,9,7,10,VENDOR_010,6201,2025-04-26,2025-05-01,2025-04-30,2025-05-08,34.0,33,1126.0
ITEM_0023_4,ITEM_0023,4,1,4,VENDOR_004,7601,2025-04-29,2025-05-02,2025-05-02,2025-05-09,12.0,26,311.0
ITEM_0026_4,ITEM_0026,4,6,3,VENDOR_003,7253,2025-04-26,2025-04-27,2025-04-28,2025-05-13,19.0,29,559.0
ITEM_0028_1,ITEM_0028,1,3,10,VENDOR_010,7691,2025-04-26,2025-05-01,2025-04-29,2025-05-13,11.0,50,575.0
ITEM_0029_1,ITEM_0029,1,7,10,VENDOR_010,9487,2025-05-01,2025-05-07,2025-05-02,2025-05-18,65.0,81,5279.0
ITEM_0029_5,ITEM_0029,5,7,10,VENDOR_010,9163,2025-04-26,2025-05-04,2025-04-27,2025-05-07,65.0,81,5279.0
ITEM_0031_4,ITEM_0031,4,9,2,VENDOR_002,2245,2025-04-26,2025-04-27,2025-04-27,2025-05-11,96.0,26,2495.0
ITEM_0031_10,ITEM_0031,10,9,2,VENDOR_002,8786,2025-04-26,2025-05-01,2025-04-29,2025-05-13,96.0,79,7581.0
ITEM_0032_4,ITEM_0032,4,1,4,VENDOR_004,1230,2025-04-26,2025-04-30,2025-04-27,2025-05-15,21.0,52,1106.0
ITEM_0034_2,ITEM_0034,2,10,3,VENDOR_003,8946,2025-04-26,2025-04-29,2025-04-27,2025-05-11,74.0,25,1861.0
ITEM_0034_4,ITEM_0034,4,10,2,VENDOR_002,7429,2025-04-28,2025-04-29,2025-04-30,2025-05-11,74.0,17,1265.0
ITEM_0035_9,ITEM_0035,9,9,9,VENDOR_009,9543,2025-04-29,2025-05-03,2025-05-03,2025-05-15,32.0,26,842.0
ITEM_0038_3,ITEM_0038,3,5,6,VENDOR_006,8833,2025-04-26,2025-04-30,2025-04-28,2025-05-14,38.0,25,938.0
ITEM_0039_3,ITEM_0039,3,4,7,VENDOR_007,8385,2025-04-26,2025-04-27,2025-04-27,2025-05-06,27.0,17,461.0
ITEM_0039_6,ITEM_0039,6,4,5,VENDOR_005,8802,2025-04-26,2025-05-01,2025-04-27,2025-05-15,27.0,43,1165.0
ITEM_0039_9,ITEM_0039,9,4,9,VENDOR_009,8573,2025-04-26,2025-05-01,2025-04-27,2025-05-11,27.0,34,921.0
ITEM_0040_8,ITEM_0040,8,10,5,VENDOR_005,3344,2025-04-26,2025-05-03,2025-04-30,2025-05-10,62.0,84,5232.0
ITEM_0041_3,ITEM_0041,3,9,2,VENDOR_002,3952,2025-04-28,2025-05-01,2025-05-02,2025-05-10,54.0,26,1416.0
ITEM_0041_4,ITEM_0041,4,9,2,VENDOR_002,5654,2025-04-28,2025-04-29,2025-04-29,2025-05-10,54.0,13,708.0
ITEM_0041_10,ITEM_0041,10,9,2,VENDOR_002,2265,2025-04-26,2025-05-02,2025-04-27,2025-05-15,54.0,39,2124.0
ITEM_0042_4,ITEM_0042,4,10,2,VENDOR_002,3306,2025-04-27,2025-04-28,2025-04-30,2025-05-09,19.0,14,265.0
ITEM_0042_8,ITEM_0042,8,10,5,VENDOR_005,4896,2025-05-07,2025-05-10,2025-05-09,2025-05-22,19.0,51,964.0
ITEM_0044_5,ITEM_0044,5,1,2,VENDOR_002,7120,2025-04-29,2025-05-06,2025-05-02,2025-05-12,82.0,40,3298.0
ITEM_0046_10,ITEM_0046,10,7,7,VENDOR_007,2041,2025-04-27,2025-04-30,2025-05-01,2025-05-16,43.0,35,1502.0
ITEM_0048_1,ITEM_0048,1,5,10,VENDOR_010,9624,2025-04-26,2025-05-04,2025-04-29,2025-05-09,31.0,62,1923.0
ITEM_0048_9,ITEM_0048,9,5,10,VENDOR_010,6664,2025-04-30,2025-05-01,2025-05-02,2025-05-18,31.0,41,1272.0
ITEM_0050_3,ITEM_0050,3,3,6,VENDOR_006,1091,2025-04-26,2025-04-29,2025-04-28,2025-05-06,48.0,73,3523.0
ITEM_0003_2,ITEM_0003,2,6,3,VENDOR_003,3023,2025-04-27,2025-04-30,2025-04-30,2025-05-10,84.0,17,1428.0
ITEM_0004_3,ITEM_0004,3,6,6,VENDOR_006,9524,2025-04-27,2025-05-05,2025-04-30,2025-05-08,46.0,31,1434.0
ITEM_0004_4,ITEM_0004,4,6,3,VENDOR_003,2494,2025-04-27,2025-04-28,2025-04-28,2025-05-14,46.0,12,555.0
ITEM_0005_9,ITEM_0005,9,5,10,VENDOR_010,1221,2025-04-27,2025-05-01,2025-05-01,2025-05-12,75.0,58,4343.0
ITEM_0007_3,ITEM_0007,3,7,7,VENDOR_007,7571,2025-04-27,2025-04-28,2025-04-29,2025-05-16,60.0,18,1078.0
ITEM_0010_3,ITEM_0010,3,7,1,VENDOR_001,1143,2025-04-27,2025-04-28,2025-04-28,2025-05-08,57.0,25,1430.0
ITEM_0010_10,ITEM_0010,10,7,7,VENDOR_007,6235,2025-04-30,2025-05-04,2025-05-04,2025-05-14,57.0,51,2916.0
ITEM_0011_1,ITEM_0011,1,1,6,VENDOR_006,5480,2025-04-27,2025-04-28,2025-04-28,2025-05-08,30.0,17,507.0
ITEM_0013_1,ITEM_0013,1,5,6,VENDOR_006,7295,2025-04-27,2025-04-29,2025-04-29,2025-05-15,76.0,36,2753.0
ITEM_0014_2,ITEM_0014,2,6,8,VENDOR_008,3990,2025-04-30,2025-05-04,2025-05-03,2025-05-14,25.0,23,578.0
ITEM_0015_4,ITEM_0015,4,3,4,VENDOR_004,5056,2025-05-01,2025-05-04,2025-05-04,2025-05-13,96.0,54,5192.0
ITEM_0015_10,ITEM_0015,10,3,4,VENDOR_004,8721,2025-04-27,2025-05-03,2025-04-29,2025-05-14,96.0,95,9133.0
ITEM_0016_1,ITEM_0016,1,2,10,VENDOR_010,1625,2025-04-30,2025-05-05,2025-05-03,2025-05-16,35.0,65,2278.0
ITEM_0018_2,ITEM_0018,2,6,8,VENDOR_008,5258,2025-04-27,2025-05-03,2025-04-30,2025-05-10,29.0,25,737.0
ITEM_0018_6,ITEM_0018,6,6,3,VENDOR_003,2389,2025-04-27,2025-04-28,2025-04-29,2025-05-15,29.0,10,295.0
ITEM_0019_4,ITEM_0019,4,3,4,VENDOR_004,9981,2025-05-02,2025-05-05,2025-05-04,2025-05-18,75.0,44,3278.0
ITEM_0021_1,ITEM_0021,1,2,10,VENDOR_010,3883,2025-05-06,2025-05-11,2025-05-09,2025-05-22,85.0,69,5854.0
ITEM_0023_3,ITEM_0023,3,1,2,VENDOR_002,3079,2025-04-27,2025-04-30,2025-04-28,2025-05-09,12.0,26,311.0
ITEM_0023_5,ITEM_0023,5,1,2,VENDOR_002,4508,2025-04-29,2025-05-08,2025-05-01,2025-05-16,12.0,39,467.0
ITEM_0023_6,ITEM_0023,6,1,1,VENDOR_001,8862,2025-05-02,2025-05-06,2025-05-03,2025-05-19,12.0,33,395.0
ITEM_0024_8,ITEM_0024,8,3,5,VENDOR_005,1591,2025-04-27,2025-04-30,2025-04-29,2025-05-08,48.0,91,4337.0
ITEM_0024_9,ITEM_0024,9,3,10,VENDOR_010,2280,2025-05-02,2025-05-03,2025-05-05,2025-05-13,48.0,52,2478.0
ITEM_0024_10,ITEM_0024,10,3,4,VENDOR_004,7529,2025-04-27,2025-05-04,2025-05-01,2025-05-07,48.0,91,4337.0
ITEM_0025_4,ITEM_0025,4,1,4,VENDOR_004,4537,2025-04-29,2025-05-02,2025-05-03,2025-05-10,41.0,28,1144.0
ITEM_0027_4,ITEM_0027,4,8,9,VENDOR_009,2540,2025-04-27,2025-04-28,2025-04-29,2025-05-09,91.0,12,1088.0
ITEM_0028_9,ITEM_0028,9,3,10,VENDOR_010,5405,2025-04-27,2025-05-04,2025-04-30,2025-05-07,11.0,33,379.0
ITEM_0030_4,ITEM_0030,4,9,2,VENDOR_002,4160,2025-04-27,2025-04-28,2025-05-01,2025-05-07,37.0,24,891.0
ITEM_0030_10,ITEM_0030,10,9,2,VENDOR_002,3239,2025-04-27,2025-05-03,2025-04-28,2025-05-16,37.0,74,2748.0
ITEM_0032_1,ITEM_0032,1,1,6,VENDOR_006,5600,2025-04-27,2025-05-02,2025-04-30,2025-05-07,21.0,39,830.0
ITEM_0033_4,ITEM_0033,4,6,3,VENDOR_003,8873,2025-04-28,2025-04-29,2025-04-29,2025-05-08,30.0,10,299.0
ITEM_0033_6,ITEM_0033,6,6,3,VENDOR_003,3925,2025-04-27,2025-04-28,2025-04-28,2025-05-14,30.0,10,299.0
ITEM_0034_6,ITEM_0034,6,10,5,VENDOR_005,5009,2025-04-27,2025-05-02,2025-04-28,2025-05-08,74.0,42,3126.0
ITEM_0034_7,ITEM_0034,7,10,5,VENDOR_005,4982,2025-04-29,2025-05-02,2025-04-30,2025-05-14,74.0,25,1861.0
ITEM_0036_9,ITEM_0036,9,5,10,VENDOR_010,4229,2025-04-30,2025-05-03,2025-05-03,2025-05-19,50.0,18,907.0
ITEM_0039_5,ITEM_0039,5,4,8,VENDOR_008,8287,2025-05-02,2025-05-10,2025-05-06,2025-05-15,27.0,52,1409.0
ITEM_0040_2,ITEM_0040,2,10,3,VENDOR_003,2887,2025-04-30,2025-05-03,2025-05-03,2025-05-13,62.0,36,2242.0
ITEM_0040_4,ITEM_0040,4,10,3,VENDOR_003,1581,2025-04-27,2025-04-29,2025-05-01,2025-05-13,62.0,24,1495.0
ITEM_0040_6,ITEM_0040,6,10,5,VENDOR_005,2273,2025-04-27,2025-05-02,2025-04-28,2025-05-11,62.0,60,3737.0
ITEM_0040_10,ITEM_0040,10,10,2,VENDOR_002,1611,2025-04-27,2025-05-03,2025-04-29,2025-05-15,62.0,72,4485.0
ITEM_0043_4,ITEM_0043,4,9,9,VENDOR_009,5305,2025-04-30,2025-05-02,2025-05-02,2025-05-12,21.0,28,592.0
ITEM_0043_9,ITEM_0043,9,9,9,VENDOR_009,6252,2025-05-02,2025-05-07,2025-05-06,2025-05-19,21.0,57,1206.0
ITEM_0043_10,ITEM_0043,10,9,2,VENDOR_002,8534,2025-04-27,2025-05-03,2025-04-30,2025-05-14,21.0,86,1819.0
ITEM_0045_6,ITEM_0045,6,6,3,VENDOR_003,5168,2025-04-27,2025-04-28,2025-05-01,2025-05-07,20.0,19,377.0
ITEM_0046_3,ITEM_0046,3,7,7,VENDOR_007,6451,2025-04-30,2025-05-02,2025-05-03,2025-05-16,43.0,17,730.0
ITEM_0047_3,ITEM_0047,3,10,2,VENDOR_002,7994,2025-04-27,2025-04-30,2025-04-29,2025-05-16,19.0,44,844.0
ITEM_0048_3,ITEM_0048,3,5,6,VENDOR_006,5389,2025-04-27,2025-05-05,2025-04-29,2025-05-08,31.0,52,1613.0
ITEM_0048_6,ITEM_0048,6,5,10,VENDOR_010,1211,2025-05-01,2025-05-05,2025-05-05,2025-05-18,31.0,52,1613.0
ITEM_0050_9,ITEM_0050,9,3,10,VENDOR_010,3529,2025-04-27,2025-05-03,2025-05-01,2025-05-09,48.0,58,2799.0
ITEM_0004_1,ITEM_0004,1,6,8,VENDOR_008,6892,2025-04-28,2025-05-19,2025-05-01,2025-05-12,46.0,43,1989.0
ITEM_0004_6,ITEM_0004,6,6,3,VENDOR_003,8531,2025-04-29,2025-05-01,2025-05-01,2025-05-17,46.0,12,555.0
ITEM_0005_5,ITEM_0005,5,5,10,VENDOR_010,3982,2025-04-28,2025-05-03,2025-05-01,2025-05-17,75.0,87,6515.0
ITEM_0006_3,ITEM_0006,3,7,1,VENDOR_001,9685,2025-04-29,2025-04-30,2025-05-02,2025-05-10,68.0,26,1779.0
